Name,Sector,Longitude,Latitude,State
Virginia Beach Theological Seminary,"Private not-for-profit, 4-year or above",-76.189475,36.765993,VA
Virginia Commonwealth University,"Public, 4-year or above",-77.453597,37.547631,VA
Virginia Highlands Community College,"Public, 2-year",-82.001304,36.699275,VA
Virginia International University,"Private not-for-profit, 4-year or above",-77.347751,38.84905,VA
Virginia Military Institute,"Public, 4-year or above",-79.437067,37.7896,VA
Virginia Polytechnic Institute and State University,"Public, 4-year or above",-80.423675,37.229012,VA
Virginia State University,"Public, 4-year or above",-77.419886,37.236453000000004,VA
Virginia Tech Carilion School of Medicine,"Private not-for-profit, 4-year or above",-79.942599,37.257489,VA
Virginia Union University,"Private not-for-profit, 4-year or above",-77.450903,37.562405,VA
Virginia University of Lynchburg,"Private not-for-profit, 4-year or above",-79.15151800000001,37.395134999999996,VA
Virginia University of Oriental Medicine,"Private not-for-profit, 4-year or above",-77.269749,38.844541,VA
Virginia Wesleyan University,"Private not-for-profit, 4-year or above",-76.18606,36.868417,VA
Virginia Western Community College,"Public, 2-year",-79.97313299999999,37.245647999999996,VA
Visible Music College,"Private not-for-profit, 4-year or above",-90.04938100000001,35.144586,TN
Viterbo University,"Private not-for-profit, 4-year or above",-91.244297,43.803133,WI
Volunteer State Community College,"Public, 2-year",-86.497127,36.362518,TN
Voorhees College,"Private not-for-profit, 4-year or above",-81.127863,33.307199,SC
Wabash College,"Private not-for-profit, 4-year or above",-86.906,40.037588,IN
Wabash Valley College,"Public, 2-year",-87.778448,38.42889,IL
Wagner College,"Private not-for-profit, 4-year or above",-74.092913,40.615588,NY
Wake Forest University,"Private not-for-profit, 4-year or above",-80.277446,36.133609,NC
Wake Technical Community College,"Public, 2-year",-78.706126,35.650151,NC
Walla Walla Community College,"Public, 2-year",-118.276505,46.078557,WA
Walla Walla University,"Private not-for-profit, 4-year or above",-118.389555,46.048088,WA
Walsh College of Accountancy and Business Administration,"Private not-for-profit, 4-year or above",-83.14719699999999,42.573888000000004,MI
Walsh University,"Private not-for-profit, 4-year or above",-81.36993100000001,40.873908,OH
Walters State Community College,"Public, 2-year",-83.262191,36.213904,TN
Warner Pacific College,"Private not-for-profit, 4-year or above",-122.59249799999999,45.506265,OR
Warner Pacific College Adult Degree Program,"Private not-for-profit, 4-year or above",-122.56253000000001,45.503764000000004,OR
Warner University,"Private not-for-profit, 4-year or above",-81.599972,27.825751,FL
Warren County Career Center,"Public, 2-year",-84.202969,39.488772,OH
Warren County Community College,"Public, 2-year",-75.018309,40.744811999999996,NJ
Warren Wilson College,"Private not-for-profit, 4-year or above",-82.442619,35.610328,NC
Wartburg College,"Private not-for-profit, 4-year or above",-92.483387,42.7277,IA
Wartburg Theological Seminary,"Private not-for-profit, 4-year or above",-90.691225,42.485761,IA
Washburn University,"Public, 4-year or above",-95.70222199999999,39.033778000000005,KS
Washington & Jefferson College,"Private not-for-profit, 4-year or above",-80.24049000000001,40.170621999999995,PA
Washington Adventist University,"Private not-for-profit, 4-year or above",-77.000608,38.986349,MD
Washington and Lee University,"Private not-for-profit, 4-year or above",-79.44301800000001,37.788939,VA
Washington College,"Private not-for-profit, 4-year or above",-76.06878,39.217329,MD
Washington County Career Center-Adult Technical Training,"Public, 2-year",-81.50106,39.432990000000004,OH
Washington County Community College,"Public, 2-year",-67.243306,45.165537,ME
Washington Hospital School of Nursing,"Private not-for-profit, 2-year",-80.24570899999999,40.183984,PA
Washington Hospital School of Radiologic Technology,"Private not-for-profit, 2-year",-80.24570899999999,40.183984,PA
Washington State Community College,"Public, 2-year",-81.43392,39.430824,OH
Washington State University,"Public, 4-year or above",-117.15816799999999,46.730447999999996,WA
Washington University in St Louis,"Private not-for-profit, 4-year or above",-90.310604,38.647929,MO
Washtenaw Community College,"Public, 2-year",-83.66559000000001,42.26361,MI
Watkins College of Art Design & Film,"Private not-for-profit, 4-year or above",-86.805888,36.194659,TN
Watts School of Nursing,"Private not-for-profit, 2-year",-78.9413,36.027649,NC
Waubonsee Community College,"Public, 2-year",-88.459925,41.795955,IL
Waukesha County Technical College,"Public, 2-year",-88.256292,43.071444,WI
Wave Leadership College,"Private not-for-profit, 2-year",-76.043121,36.864709999999995,VA
Wayland Baptist University,"Private not-for-profit, 4-year or above",-101.730042,34.187677,TX
Wayne Community College,"Public, 2-year",-77.94587299999999,35.403079,NC
Wayne County Community College District,"Public, 2-year",-83.054497,42.327299,MI
Wayne State College,"Public, 4-year or above",-97.01512199999999,42.241556,NE
Wayne State University,"Public, 4-year or above",-83.068998,42.358994,MI
Waynesburg University,"Private not-for-profit, 4-year or above",-80.186205,39.899871000000005,PA
Weatherford College,"Public, 2-year",-97.792629,32.74133,TX
Webb Institute,"Private not-for-profit, 4-year or above",-73.644909,40.884444,NY
Webber International University,"Private not-for-profit, 4-year or above",-81.532315,27.838778,FL
Weber State University,"Public, 4-year or above",-111.944845,41.192591,UT
Webster University,"Private not-for-profit, 4-year or above",-90.345151,38.588875,MO
Weill Cornell Medical College,"Private not-for-profit, 4-year or above",-73.954839,40.764738,NY
Welch College,"Private not-for-profit, 4-year or above",-86.549153,36.36719,TN
Wellesley College,"Private not-for-profit, 4-year or above",-71.306605,42.291554,MA
Wells College,"Private not-for-profit, 4-year or above",-76.696028,42.742943,NY
Wenatchee Valley College,"Public, 4-year or above",-120.337198,47.431234,WA
Wentworth Institute of Technology,"Private not-for-profit, 4-year or above",-71.094983,42.336632,MA
Wesley Biblical Seminary,"Private not-for-profit, 4-year or above",-90.159447,32.355011,MS
Wesley College,"Private not-for-profit, 4-year or above",-75.527716,39.163182,DE
Wesley Theological Seminary,"Private not-for-profit, 4-year or above",-77.08995999999999,38.939606,DC
Wesleyan College,"Private not-for-profit, 4-year or above",-83.715417,32.876037,GA
Wesleyan University,"Private not-for-profit, 4-year or above",-72.657146,41.554665,CT
West Chester University of Pennsylvania,"Public, 4-year or above",-75.59812,39.953398,PA
West Georgia Technical College,"Public, 2-year",-85.183666,33.691657,GA
West Hills College-Coalinga,"Public, 2-year",-120.356747,36.147890999999994,CA
West Hills College-Lemoore,"Public, 2-year",-119.823866,36.292431,CA
West Kentucky Community and Technical College,"Public, 2-year",-88.658762,37.054081,KY
West Liberty University,"Public, 4-year or above",-80.60225600000001,40.164417,WV
West Los Angeles College,"Public, 4-year or above",-118.387578,34.005578,CA
West Shore Community College,"Public, 2-year",-86.336122,44.008511999999996,MI
West Texas A & M University,"Public, 4-year or above",-101.914736,34.982789000000004,TX
West Valley College,"Public, 2-year",-122.008324,37.26398,CA
West Virginia Northern Community College,"Public, 2-year",-80.72126300000001,40.063318,WV
West Virginia School of Osteopathic Medicine,"Public, 4-year or above",-80.43782,37.804272999999995,WV
West Virginia State University,"Public, 4-year or above",-81.765034,38.380541,WV
West Virginia University,"Public, 4-year or above",-79.954391,39.634371,WV
West Virginia University at Parkersburg,"Public, 4-year or above",-81.506192,39.216378999999996,WV
West Virginia University Hospital Departments of Rad Tech and Nutrition,"Private not-for-profit, 4-year or above",-79.957959,39.654269,WV
West Virginia University Institute of Technology,"Public, 4-year or above",-81.184072,37.775923999999996,WV
West Virginia Wesleyan College,"Private not-for-profit, 4-year or above",-80.218969,38.990660999999996,WV
Western Carolina University,"Public, 4-year or above",-83.186258,35.308979,NC
Western Connecticut State University,"Public, 4-year or above",-73.444264,41.400365,CT
Western Dakota Technical Institute,"Public, 2-year",-103.179501,44.076648,SD
Western Governors University,"Private not-for-profit, 4-year or above",-111.869752,40.68481,UT
Western Illinois University,"Public, 4-year or above",-90.686899,40.468086,IL
Western Iowa Tech Community College,"Public, 2-year",-96.348874,42.482953,IA
Western Kentucky University,"Public, 4-year or above",-86.456828,36.985034999999996,KY
Western Michigan University,"Public, 4-year or above",-85.613759,42.282194,MI
Western Michigan University Homer Stryker M.D. School of Medicine,"Private not-for-profit, 4-year or above",-85.57943,42.289571,MI
Western Michigan University-Thomas M. Cooley Law School,"Private not-for-profit, 4-year or above",-84.554429,42.731,MI
Western Nebraska Community College,"Public, 2-year",-103.64249000000001,41.875704999999996,NE
Western Nevada College,"Public, 4-year or above",-119.79036,39.186158,NV
Western New England University,"Private not-for-profit, 4-year or above",-72.520466,42.115017,MA
Western New Mexico University,"Public, 4-year or above",-108.28328400000001,32.7767,NM
Western Oklahoma State College,"Public, 2-year",-99.33699,34.669018,OK
Western Oregon University,"Public, 4-year or above",-123.23830900000002,44.852235,OR
Western Pennsylvania Hospital School of Nursing,"Private not-for-profit, 2-year",-79.945111,40.462132000000004,PA
Western Piedmont Community College,"Public, 2-year",-81.687345,35.722876,NC
Western Seminary,"Private not-for-profit, 4-year or above",-122.606374,45.512091,OR
Western State Colorado University,"Public, 4-year or above",-106.91843899999999,38.549436,CO
Western Suffolk BOCES,"Public, 2-year",-73.343689,40.877083,NY
Western Technical College,"Public, 2-year",-91.24619100000001,43.815309,WI
Western Texas College,"Public, 2-year",-100.91494499999999,32.678458,TX
Western Theological Seminary,"Private not-for-profit, 4-year or above",-86.10324,42.786246000000006,MI
Western University of Health Sciences,"Private not-for-profit, 4-year or above",-117.74773200000001,34.058091999999995,CA
Western Washington University,"Public, 4-year or above",-122.48573400000001,48.737812,WA
Western Wyoming Community College,"Public, 2-year",-109.237126,41.590964,WY
Westfield State University,"Public, 4-year or above",-72.795673,42.131589,MA
Westminster College,"Private not-for-profit, 4-year or above",-91.95527299999999,38.849354,MO
Westminster College,"Private not-for-profit, 4-year or above",-111.85575700000001,40.730779,UT
Westminster College,"Private not-for-profit, 4-year or above",-80.331017,41.119271999999995,PA
Westminster Theological Seminary,"Private not-for-profit, 4-year or above",-75.176327,40.09815,PA
Westminster Theological Seminary in California,"Private not-for-profit, 4-year or above",-117.046371,33.121446999999996,CA
Westmont College,"Private not-for-profit, 4-year or above",-119.662517,34.450151,CA
Westmoreland County Community College,"Public, 2-year",-79.564897,40.234321,PA
Wharton County Junior College,"Public, 2-year",-96.085199,29.324294000000002,TX
Whatcom Community College,"Public, 4-year or above",-122.493253,48.7939,WA
Wheaton College,"Private not-for-profit, 4-year or above",-71.184167,41.966813,MA
